**********
SEED 1
**********
Iteration 1	 Training error: 0.285917
Iteration 252	 Training error: 0.00455407
Iteration 253	 Training error: 0.00450661
Iteration 254	 Training error: 0.00446002
Iteration 255	 Training error: 0.00441427
Iteration 256	 Training error: 0.00436934
Iteration 257	 Training error: 0.00432521
Iteration 258	 Training error: 0.00428187
Iteration 259	 Training error: 0.00423929
Iteration 260	 Training error: 0.00419746
Iteration 261	 Training error: 0.00415635
Iteration 262	 Training error: 0.00411595
Iteration 263	 Training error: 0.00407624
Iteration 264	 Training error: 0.00403721
Iteration 265	 Training error: 0.00399883
Iteration 266	 Training error: 0.0039611
Iteration 267	 Training error: 0.00392399
Iteration 268	 Training error: 0.0038875
Iteration 269	 Training error: 0.00385161
Iteration 270	 Training error: 0.0038163
Iteration 271	 Training error: 0.00378157
Iteration 272	 Training error: 0.00374739
Iteration 273	 Training error: 0.00371376
Iteration 274	 Training error: 0.00368066
Iteration 275	 Training error: 0.00364809
Iteration 276	 Training error: 0.00361602
Iteration 277	 Training error: 0.00358446
Iteration 278	 Training error: 0.00355338
Iteration 279	 Training error: 0.00352278
Iteration 280	 Training error: 0.00349265
Iteration 281	 Training error: 0.00346297
Iteration 282	 Training error: 0.00343375
Iteration 283	 Training error: 0.00340496
Iteration 284	 Training error: 0.0033766
Iteration 285	 Training error: 0.00334865
Iteration 286	 Training error: 0.00332112
Iteration 287	 Training error: 0.00329399
Iteration 288	 Training error: 0.00326726
Iteration 289	 Training error: 0.00324091
Iteration 290	 Training error: 0.00321494
Iteration 291	 Training error: 0.00318934
Iteration 292	 Training error: 0.0031641
Iteration 293	 Training error: 0.00313922
Iteration 294	 Training error: 0.00311469
Iteration 295	 Training error: 0.0030905
Iteration 296	 Training error: 0.00306664
Iteration 297	 Training error: 0.00304312
Iteration 298	 Training error: 0.00301991
Iteration 299	 Training error: 0.00299702
Iteration 300	 Training error: 0.00297444
Iteration 301	 Training error: 0.00295216
Iteration 302	 Training error: 0.00293019
Iteration 303	 Training error: 0.0029085
Iteration 304	 Training error: 0.0028871
Iteration 305	 Training error: 0.00286598
Iteration 306	 Training error: 0.00284514
Iteration 307	 Training error: 0.00282457
Iteration 308	 Training error: 0.00280427
Iteration 309	 Training error: 0.00278422
Iteration 310	 Training error: 0.00276444
Iteration 311	 Training error: 0.0027449
Iteration 312	 Training error: 0.00272561
Iteration 313	 Training error: 0.00270657
Iteration 314	 Training error: 0.00268776
Iteration 315	 Training error: 0.00266919
Iteration 316	 Training error: 0.00265085
Iteration 317	 Training error: 0.00263273
Iteration 318	 Training error: 0.00261484
Iteration 319	 Training error: 0.00259716
Iteration 320	 Training error: 0.0025797
Iteration 321	 Training error: 0.00256245
Iteration 322	 Training error: 0.00254541
Iteration 323	 Training error: 0.00252857
Iteration 324	 Training error: 0.00251193
Iteration 325	 Training error: 0.00249549
Iteration 326	 Training error: 0.00247924
Iteration 327	 Training error: 0.00246318
Iteration 328	 Training error: 0.00244731
Iteration 329	 Training error: 0.00243162
Iteration 330	 Training error: 0.00241612
Iteration 331	 Training error: 0.00240079
Iteration 332	 Training error: 0.00238563
Iteration 333	 Training error: 0.00237065
Iteration 334	 Training error: 0.00235584
Iteration 335	 Training error: 0.00234119
Iteration 336	 Training error: 0.00232671
Iteration 337	 Training error: 0.00231239
Iteration 338	 Training error: 0.00229823
Iteration 339	 Training error: 0.00228423
Iteration 340	 Training error: 0.00227038
Iteration 341	 Training error: 0.00225668
Iteration 342	 Training error: 0.00224313
Iteration 343	 Training error: 0.00222972
Iteration 344	 Training error: 0.00221646
Iteration 345	 Training error: 0.00220335
Iteration 346	 Training error: 0.00219037
Iteration 347	 Training error: 0.00217753
Iteration 348	 Training error: 0.00216483
Iteration 349	 Training error: 0.00215226
Iteration 350	 Training error: 0.00213982
Iteration 351	 Training error: 0.00212752
Iteration 352	 Training error: 0.00211534
Iteration 353	 Training error: 0.00210329
Iteration 354	 Training error: 0.00209136
Iteration 355	 Training error: 0.00207955
Iteration 356	 Training error: 0.00206787
Iteration 357	 Training error: 0.0020563
Iteration 358	 Training error: 0.00204485
Iteration 359	 Training error: 0.00203351
Iteration 360	 Training error: 0.00202229
Iteration 361	 Training error: 0.00201118
Iteration 362	 Training error: 0.00200019
Iteration 363	 Training error: 0.0019893
Iteration 364	 Training error: 0.00197852
Iteration 365	 Training error: 0.00196784
Iteration 366	 Training error: 0.00195727
Iteration 367	 Training error: 0.0019468
Iteration 368	 Training error: 0.00193643
Iteration 369	 Training error: 0.00192616
Iteration 370	 Training error: 0.001916
Iteration 371	 Training error: 0.00190593
Iteration 372	 Training error: 0.00189595
Iteration 373	 Training error: 0.00188607
Iteration 374	 Training error: 0.00187628
Iteration 375	 Training error: 0.00186659
Iteration 376	 Training error: 0.00185699
Iteration 377	 Training error: 0.00184747
Iteration 378	 Training error: 0.00183805
Iteration 379	 Training error: 0.00182871
Iteration 380	 Training error: 0.00181946
Iteration 381	 Training error: 0.00181029
Iteration 382	 Training error: 0.00180121
Iteration 383	 Training error: 0.00179221
Iteration 384	 Training error: 0.00178329
Iteration 385	 Training error: 0.00177445
Iteration 386	 Training error: 0.00176569
Iteration 387	 Training error: 0.00175701
Iteration 388	 Training error: 0.00174841
Iteration 389	 Training error: 0.00173988
Iteration 390	 Training error: 0.00173144
Iteration 391	 Training error: 0.00172306
Iteration 392	 Training error: 0.00171476
Iteration 393	 Training error: 0.00170653
Iteration 394	 Training error: 0.00169837
Iteration 395	 Training error: 0.00169029
Iteration 396	 Training error: 0.00168227
Iteration 397	 Training error: 0.00167433
Iteration 398	 Training error: 0.00166645
Iteration 399	 Training error: 0.00165864
Iteration 400	 Training error: 0.00165089
Iteration 401	 Training error: 0.00164322
Iteration 402	 Training error: 0.0016356
Iteration 403	 Training error: 0.00162805
Iteration 404	 Training error: 0.00162057
Iteration 405	 Training error: 0.00161315
Iteration 406	 Training error: 0.00160579
Iteration 407	 Training error: 0.00159849
Iteration 408	 Training error: 0.00159125
Iteration 409	 Training error: 0.00158407
Iteration 410	 Training error: 0.00157695
Iteration 411	 Training error: 0.00156989
Iteration 412	 Training error: 0.00156288
Iteration 413	 Training error: 0.00155594
Iteration 414	 Training error: 0.00154905
Iteration 415	 Training error: 0.00154221
Iteration 416	 Training error: 0.00153543
Iteration 417	 Training error: 0.00152871
Iteration 418	 Training error: 0.00152204
Iteration 419	 Training error: 0.00151542
Iteration 420	 Training error: 0.00150885
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.00150234
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: -0.564529 -1.24022 0.31041 
 Neuron 1: -2.92134 -2.96283 -2.96241 
 Neuron 2: -0.255401 0.244588 0.295618 
 Neuron 3: 2.21375 -2.4002 -2.39256 
 Neuron 4: 1.40661 -1.63358 -1.64613 
 Neuron 5: -0.542668 -0.397048 -0.480294 
 Neuron 6: 0.329839 -0.767049 -1.29028 
 Neuron 7: 0.0286613 -0.0260743 -0.329798 

Layer 2 weights:
 Neuron 0: -0.760815 0.37858 2.47468 -0.181602 -1.15149 0.466247 0.0943808 0.334766 -0.89228 
 Neuron 1: -0.452446 0.598877 -2.85064 -0.101477 0.621914 1.0864 -1.03965 0.93028 0.152329 
 Neuron 2: 0.831995 0.472135 3.86336 0.981944 -2.65321 -1.39022 -0.526213 0.267987 0.442416 
 Neuron 3: -0.167413 -0.904201 1.23728 0.293949 -1.07362 0.374225 0.187539 -0.0368174 -0.689358 
 Neuron 4: -0.328066 0.902083 0.368528 -0.133054 0.918953 0.652751 0.595603 1.37026 0.0460358 
 Neuron 5: -0.138881 -0.921313 0.0348826 1.03474 -0.882559 -0.794462 0.545416 -1.03367 -0.190424 
 Neuron 6: -0.971908 -0.819268 0.951127 -0.03098 -0.247726 0.880439 -0.194468 -1.00624 -0.907265 
 Neuron 7: -0.0731618 0.199105 1.13313 -0.194 -1.55125 -0.362446 -0.793147 0.33556 1.01267 

Layer 3 weights:
 Neuron 0: 0.593434 -2.28724 3.52244 -5.13904 -1.12652 2.11141 -1.21686 -0.336775 -1.92448 

Desired output Vs Obtained output (test)
=========================================
1 -- 0.959258 
0 -- 0.0374517 
1 -- 0.960595 
0 -- 0.0373365 
We end!! => Final test error: 0.00150234
FINAL REPORT
************
Train error (Mean +- SD): 0.001429 +- 0.00013568
Test error  (Mean +- SD): 0.001429 +- 0.00013568
