**********
SEED 1
**********
Iteration 1	 Training error: 0.282523
Iteration 311	 Training error: 0.00352377
Iteration 312	 Training error: 0.00350522
Iteration 313	 Training error: 0.00348685
Iteration 314	 Training error: 0.00346865
Iteration 315	 Training error: 0.00345063
Iteration 316	 Training error: 0.00343278
Iteration 317	 Training error: 0.0034151
Iteration 318	 Training error: 0.00339758
Iteration 319	 Training error: 0.00338023
Iteration 320	 Training error: 0.00336304
Iteration 321	 Training error: 0.00334602
Iteration 322	 Training error: 0.00332915
Iteration 323	 Training error: 0.00331243
Iteration 324	 Training error: 0.00329587
Iteration 325	 Training error: 0.00327947
Iteration 326	 Training error: 0.00326321
Iteration 327	 Training error: 0.0032471
Iteration 328	 Training error: 0.00323114
Iteration 329	 Training error: 0.00321532
Iteration 330	 Training error: 0.00319964
Iteration 331	 Training error: 0.0031841
Iteration 332	 Training error: 0.0031687
Iteration 333	 Training error: 0.00315344
Iteration 334	 Training error: 0.00313831
Iteration 335	 Training error: 0.00312332
Iteration 336	 Training error: 0.00310846
Iteration 337	 Training error: 0.00309373
Iteration 338	 Training error: 0.00307912
Iteration 339	 Training error: 0.00306465
Iteration 340	 Training error: 0.0030503
Iteration 341	 Training error: 0.00303607
Iteration 342	 Training error: 0.00302196
Iteration 343	 Training error: 0.00300798
Iteration 344	 Training error: 0.00299411
Iteration 345	 Training error: 0.00298036
Iteration 346	 Training error: 0.00296673
Iteration 347	 Training error: 0.00295321
Iteration 348	 Training error: 0.00293981
Iteration 349	 Training error: 0.00292652
Iteration 350	 Training error: 0.00291334
Iteration 351	 Training error: 0.00290027
Iteration 352	 Training error: 0.0028873
Iteration 353	 Training error: 0.00287445
Iteration 354	 Training error: 0.0028617
Iteration 355	 Training error: 0.00284905
Iteration 356	 Training error: 0.00283651
Iteration 357	 Training error: 0.00282406
Iteration 358	 Training error: 0.00281172
Iteration 359	 Training error: 0.00279948
Iteration 360	 Training error: 0.00278734
Iteration 361	 Training error: 0.00277529
Iteration 362	 Training error: 0.00276334
Iteration 363	 Training error: 0.00275149
Iteration 364	 Training error: 0.00273973
Iteration 365	 Training error: 0.00272806
Iteration 366	 Training error: 0.00271648
Iteration 367	 Training error: 0.002705
Iteration 368	 Training error: 0.0026936
Iteration 369	 Training error: 0.00268229
Iteration 370	 Training error: 0.00267107
Iteration 371	 Training error: 0.00265994
Iteration 372	 Training error: 0.00264889
Iteration 373	 Training error: 0.00263793
Iteration 374	 Training error: 0.00262705
Iteration 375	 Training error: 0.00261626
Iteration 376	 Training error: 0.00260555
Iteration 377	 Training error: 0.00259491
Iteration 378	 Training error: 0.00258436
Iteration 379	 Training error: 0.00257389
Iteration 380	 Training error: 0.0025635
Iteration 381	 Training error: 0.00255318
Iteration 382	 Training error: 0.00254294
Iteration 383	 Training error: 0.00253278
Iteration 384	 Training error: 0.00252269
Iteration 385	 Training error: 0.00251267
Iteration 386	 Training error: 0.00250273
Iteration 387	 Training error: 0.00249287
Iteration 388	 Training error: 0.00248307
Iteration 389	 Training error: 0.00247335
Iteration 390	 Training error: 0.00246369
Iteration 391	 Training error: 0.00245411
Iteration 392	 Training error: 0.0024446
Iteration 393	 Training error: 0.00243515
Iteration 394	 Training error: 0.00242577
Iteration 395	 Training error: 0.00241646
Iteration 396	 Training error: 0.00240722
Iteration 397	 Training error: 0.00239804
Iteration 398	 Training error: 0.00238892
Iteration 399	 Training error: 0.00237987
Iteration 400	 Training error: 0.00237088
Iteration 401	 Training error: 0.00236196
Iteration 402	 Training error: 0.0023531
Iteration 403	 Training error: 0.0023443
Iteration 404	 Training error: 0.00233556
Iteration 405	 Training error: 0.00232688
Iteration 406	 Training error: 0.00231826
Iteration 407	 Training error: 0.00230971
Iteration 408	 Training error: 0.00230121
Iteration 409	 Training error: 0.00229276
Iteration 410	 Training error: 0.00228438
Iteration 411	 Training error: 0.00227605
Iteration 412	 Training error: 0.00226778
Iteration 413	 Training error: 0.00225956
Iteration 414	 Training error: 0.0022514
Iteration 415	 Training error: 0.0022433
Iteration 416	 Training error: 0.00223525
Iteration 417	 Training error: 0.00222725
Iteration 418	 Training error: 0.00221931
Iteration 419	 Training error: 0.00221141
Iteration 420	 Training error: 0.00220357
Iteration 421	 Training error: 0.00219579
Iteration 422	 Training error: 0.00218805
Iteration 423	 Training error: 0.00218036
Iteration 424	 Training error: 0.00217273
Iteration 425	 Training error: 0.00216514
Iteration 426	 Training error: 0.00215761
Iteration 427	 Training error: 0.00215012
Iteration 428	 Training error: 0.00214268
Iteration 429	 Training error: 0.00213529
Iteration 430	 Training error: 0.00212794
Iteration 431	 Training error: 0.00212065
Iteration 432	 Training error: 0.0021134
Iteration 433	 Training error: 0.00210619
Iteration 434	 Training error: 0.00209903
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.00209192
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: -2.89533 -2.80149 2.73758 
 Neuron 1: -1.83342 1.77413 -1.87948 
 Neuron 2: -0.282255 -0.398745 0.0496312 
 Neuron 3: 1.24397 -1.32667 1.16764 
 Neuron 4: 2.68519 -2.72441 -2.84486 
 Neuron 5: -0.846569 -1.01011 -0.768597 
 Neuron 6: -0.103782 -0.381372 -0.33581 
 Neuron 7: -2.13086 -2.24713 -2.10076 

Layer 2 weights:
 Neuron 0: -1.84804 4.36936 2.54041 -0.83214 -1.86682 4.48266 -1.17242 -0.410834 -3.63523 

Desired output Vs Obtained output (test)
=========================================
1 -- 0.955057 
0 -- 0.0450246 
1 -- 0.955951 
0 -- 0.0487877 
We end!! => Final test error: 0.00209192
FINAL REPORT
************
Train error (Mean +- SD): 0.00218889 +- 0.000157293
Test error  (Mean +- SD): 0.00218889 +- 0.000157293
